p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00415294239427	0.0461296550753	Oxidation of Branched Chain Fatty Acids	SMPDB	SMP00030	CRAT; CPT2; ACSL1; ALDH2; SLC25A20; PEX13; PEX14; PHYH	2180; 217; 5264; 5194; 5195; 1384; 788; 1376	12	12
0.00415294239427	0.0461296550753	Trihydroxycoprostanoyl-CoA beta-oxidation	EHMN	Trihydroxycoprostanoyl-CoA beta-oxidation	HADH; HSD17B10; ECHS1; ACOX2; ACOX1; HADHB; ACAA1; EHHADH	3028; 8309; 3032; 3033; 1892; 51; 30; 1962	12	12
0.00417520191301	0.0461296550753	Assembly of collagen fibrils and other multimeric structures	Reactome	R-HSA-2022090	ITGA6; LOX; LOXL2; PCOLCE; COL8A2; LAMA3; COL18A1; CTSB; TLL2; COL4A4; PLEC; COL4A2; COL4A1; LAMC2; COL15A1; COL7A1; BMP1; MMP9; COL6A1; COL4A3; COL6A2; MMP3	1306; 80781; 1284; 3918; 1292; 5339; 3909; 1296; 4017; 1291; 1282; 7093; 4314; 1286; 4318; 1294; 4015; 3655; 1508; 5118; 1285; 649	49	49
0.00417520191301	0.0461296550753	Malaria - Homo sapiens (human)	KEGG	path:hsa05144	CCL2; HBB; HGF; TLR2; IL1B; PECAM1; CD81; THBS4; THBS1; MYD88; CD40; HBA1; HBA2; IL18; LRP1; IL10; SELE; CSF3; IL6; TLR4; SDC1; SELP	6401; 3586; 4615; 3082; 7057; 7060; 3606; 1440; 6403; 5175; 7097; 7099; 958; 4035; 6347; 975; 3039; 3040; 3553; 3043; 6382; 3569	49	49
0.00421630932297	0.0464430930258	Metabolism of nucleotides	Reactome	R-HSA-15869	AMPD3; TK1; CAT; AK5; CAD; NT5M; DCK; DPYD; CMPK1; DCTD; NT5E; IMPDH2; XDH; DPYS; RRM2B; GMPS; PFAS; TXNRD1; ENTPD5; ENTPD1; NUDT1; UCK2; ADA; ADSSL1; AGXT2; DUT; ADK; CDA; ATIC; NME1; NME2; PNP; DHODH; TAF9; TYMS; PPAT; DTYMK; AK2; RRM2	7296; 7083; 471; 4831; 1633; 1806; 6880; 100; 122622; 790; 7498; 1841; 1807; 4830; 7371; 4907; 957; 50484; 4521; 5198; 978; 1854; 26289; 4860; 7298; 953; 8833; 204; 1635; 847; 1723; 56953; 132; 6241; 272; 5471; 3615; 51727; 64902	100	100
0.00423979408484	0.0464872303299	Tyrosine metabolism - Homo sapiens (human)	KEGG	path:hsa00350	ADH1A; DBH; AOC3; ADH6; FAHD1; ALDH3A1; GSTZ1; COMT; MAOB; FAH; ADH4; ADH1C; TH; GOT2; MAOA; GOT1; ALDH1A3	130; 2184; 7054; 1312; 2954; 8639; 4128; 4129; 1621; 218; 220; 81889; 2805; 2806; 124; 126; 127	35	35
0.00424581670319	0.0464872303299	Vesicle-mediated transport	Reactome	R-HSA-5653656	DYNLL1; SNX9; AP1M2; PRKAG2; FCHO1; HBB; CHMP2B; AKT1; AKT2; KIF4A; KIF2A; EGF; KIF2C; DENND2A; BLOC1S3; SBF1; CALM1; CLTC; PLA2G6; CSNK1D; NAPB; CLINT1; TOR1A; CENPE; COG2; COG1; COG5; SEC24D; CTSZ; SEC24C; SEC24B; KIFC2; MAN1A1; PAFAH1B3; KIFC1; TRAPPC9; SNAP91; COL7A1; APP; MASP1; KIF23; SFN; GRB2; COLEC12; UBB; COLEC11; KLC2; YWHAE; KLC4; CFTR; SPTAN1; HP; SAA1; COPS5; COPA; ARFGAP2; DNM3; COL3A1; AP4B1; AP2B1; TGFA; COPZ2; HSPH1; AP4S1; VPS37B; SPTA1; TFRC; VTA1; PRKAB2; SYT2; PRKAB1; ALS2; ARPC5; TRAPPC4; ANKRD27; COL4A2; COL4A1; HSP90AA1; GDI1; KIF3A; GJA1; AMPH; CLVS1; DNAJC6; HYOU1; CBL; SORT1; AGTR1; ACTR3; RALA; AGFG1; DENND5A; DYNC1H1; CD4; KIF15; KIF11; KIF12; DCTN2; TBC1D7; KIF19; DCTN4; TSC1; VPS45; CYTH2; RACGAP1; TBC1D2; TBC1D3; REPS1; REPS2; GBF1; RAB3GAP2; RAB10; FTH1; RAB14; KIF21B; SRC; YKT6; LDLR; RAB6B; TPD52L1; LRP1; KIF1A; RAB33B; PIP5K1C; ALB; RIN3; PREB; STX10; TRAPPC6B; STX6; STX17; STX16; TBC1D13; TBC1D16; LDLRAP1; TBC1D14; KIF20A; OCRL; GNS; CTTN; STAB1; DENND4B; PRKAA2; KIF5B; SPTBN2; STX18; AP3B1; RAB36; RAB35; STAM; DYNC1I1; VPS28; GJB2; AMBP; KIF4B; NSF; APOA1; DVL2; YWHAH; COPG2; TF; NBAS; YWHAG; APOL1; SNAPIN; YWHAZ; HPX; AP4M1; KIF18A; HGS; KIF18B; GOSR2; AAK1; MAN1C1; LMAN1; RAB3A; AP2A2; HBA1; CYTH3; HBA2; COPS7B; BICD1; VAMP4; CD163; GGA3; ACBD3; RALGAPB; ANK3; VTI1A; PICALM; LNPEP; VPS54; TBC1D10A	207; 8675; 10987; 1780; 26958; 6288; 7018; 122553; 10890; 25978; 10113; 11154; 867; 10092; 9493; 6714; 26119; 51534; 113220; 5565; 8301; 208; 57134; 161; 3833; 729873; 3799; 63908; 288; 9892; 2885; 4012; 23046; 26052; 1080; 23396; 285643; 9609; 4952; 4905; 351; 9265; 10540; 54662; 83874; 6708; 213; 51552; 7533; 29127; 10717; 2664; 3043; 6272; 78989; 259; 8027; 27147; 163; 920; 185; 4035; 9382; 2697; 83696; 1453; 1282; 547; 9909; 51422; 9685; 5050; 2810; 23149; 79720; 51226; 8546; 55014; 64837; 89953; 51594; 51542; 3267; 1294; 2706; 7248; 335; 10427; 11021; 56992; 3320; 1778; 1213; 3949; 7039; 10808; 7164; 11127; 1856; 64708; 8677; 3796; 5563; 51164; 8674; 9332; 8398; 9185; 5648; 3240; 2017; 23163; 81930; 157807; 1281; 51399; 127833; 10112; 8655; 3998; 3263; 57679; 10228; 4121; 10053; 6709; 9871; 3040; 11311; 51256; 7314; 23557; 53407; 5564; 7531; 2799; 3832; 84079; 636; 81035; 24137; 90990; 10652; 51560; 57148; 146909; 10096; 2495; 7037; 55357; 124602; 22796; 6305; 83452; 22848; 8542; 1314; 1950; 801; 7532; 25782; 9632; 64746; 85021; 1522; 388552; 1062; 23166; 9829; 5898; 51160; 1284; 143187; 273; 9570; 9146; 8729; 1861; 11004; 3039; 23258; 51429; 6712; 5864; 9266; 10466; 125058; 84364; 9179; 10525; 7534; 57533; 79890	619	618
0.00432849680246	0.047109550274	Pyrimidine nucleotides nucleosides metabolism	INOH	None	RRM2; ABAT; CAD; NT5M; DCK; DPYD; CMPK1; DCTD; NT5E; DPYS; ENTPD5; ENTPD1; UCK2; TK1; DUT; CDA; NME6; NME1; NME2; DHODH; TYMS; DTYMK; CANT1	1635; 56953; 7083; 6241; 51727; 1633; 1854; 978; 1723; 7298; 4831; 4830; 1807; 1841; 124583; 953; 4907; 957; 1806; 18; 10201; 7371; 790	52	52
0.00432849680246	0.047109550274	Endometrial cancer - Homo sapiens (human)	KEGG	path:hsa05213	HRAS; MAP2K1; FOXO3; AKT1; AKT2; ARAF; EGF; AXIN2; GRB2; PIK3R3; CDH1; TCF7; APC2; LEF1; CTNNA1; CTNNA2; CTNNA3; SOS1; TCF7L1; BAD; CASP9; ELK1; PDPK1	2309; 6932; 1950; 5170; 8503; 10297; 572; 29119; 3265; 2885; 842; 207; 208; 2002; 1495; 1496; 5604; 999; 51176; 83439; 369; 8313; 6654	52	52
0.00445192401687	0.0483086754926	ErbB Signaling Pathway	Wikipathways	WP673	PTK2; HRAS; BAD; ARAF; EGF; TGFA; BCL2L11; JUN; HBEGF; ELK1; NRG3; NRG2; NRG4; SRC; ERBB4; PRKCA; CAMK2A; FOXO1; SOS1; MAP2K1; PLCG1; PDK1; GRB2; EIF4EBP1	6654; 572; 1978; 5604; 5335; 5747; 7039; 2885; 1839; 9542; 815; 5163; 369; 3265; 1950; 3725; 6714; 5578; 145957; 2002; 10018; 2308; 10718; 2066	55	55
0.00456625172203	0.0492560762678	G2/M Transition	Reactome	R-HSA-69275	BTRC; DYNLL1; PLK1; LIN37; PKMYT1; ALMS1; PRKAR2B; FOXM1; DCTN2; MYBL2; PHLDA1; CEP164; TPX2; CCNA2; SKP1; HAUS3; HSP90AB1; CSNK1D; AURKA; FBXL18; WEE1; NINL; YWHAE; HMMR; CENPJ; CDC25C; CENPF; CDC25A; CEP250; PPP2R2A; CDK11A; FGFR1OP; DYNC1H1; NEK2; CEP72; CCNB2; CCNB1; LIN9; FKBPL; GTSE1; AKAP9; YWHAG; TUBG1; CDK1; UBB; CDK7; CDK5RAP2; HSP90AA1; TUBGCP5; CKAP5	995; 9133; 983; 22974; 5577; 890; 55835; 51512; 3326; 728642; 7532; 7314; 9793; 1453; 22981; 993; 6790; 79441; 80028; 2305; 55722; 5347; 9088; 8655; 114791; 10142; 55957; 11116; 5520; 286826; 4751; 6500; 1022; 22897; 55755; 7531; 11190; 4605; 7840; 3320; 7283; 7465; 10540; 891; 1778; 1063; 22822; 63943; 3161; 8945	136	135
0.00456625172203	0.0492560762678	Mitotic Anaphase	Reactome	R-HSA-68882	MAD2L1; NUP133; AHCTF1; PLK1; ZWINT; BIRC5; DSN1; UBE2D1; ITGB3BP; BUB1B; BUB1; NDC80; LEMD2; KIF2C; CDC16; KIF2A; CENPH; NUDC; SKA1; AURKB; CDCA5; PTTG1; CDCA8; ANAPC16; CENPM; CENPL; CENPK; BUB3; RAD21; CENPF; CENPE; KIF18A; CENPA; ZWILCH; LMNA; ANAPC4; ANAPC7; CENPP; NUF2; PMF1; ERCC6L; UBE2C; NUP37; CDC20; PPP2R2A; PPP2R5B; UBB; KNTC1; SPC25; CKAP5	55143; 23421; 10726; 1058; 9212; 10403; 25909; 91687; 64946; 57405; 11130; 221496; 3796; 4085; 5885; 4000; 9793; 9735; 9232; 51434; 55055; 81930; 79023; 332; 1062; 401541; 119504; 220134; 55746; 83540; 5347; 29945; 64105; 54821; 11243; 7321; 1063; 5520; 991; 11004; 8881; 79019; 9184; 7314; 79980; 699; 113130; 11065; 701; 5526	135	135
0.00460030700179	0.0494770481667	PI3K-Akt signaling pathway - Homo sapiens (human)	KEGG	path:hsa04151	BCL2L1; PCK2; PCK1; GHR; AKT1; AKT2; IFNAR1; IKBKG; EGF; GNG10; GNG12; HSP90AB1; OSM; PPP2R2D; PPP2R2A; PPP2R2C; CSF3R; KITLG; FGFR2; SOS1; CCND2; CSF3; TLR2; GNG4; GRB2; TLR4; ITGA9; NGF; PDGFA; ITGA1; ITGA2; ITGA6; ITGA7; CRTC2; LAMB4; THEM4; CCNE2; THBS4; RAC1; TNXB; THBS1; PRKCA; PIK3R3; ANGPT2; FLT1; IGF1; IL4R; COL4A4; COL4A3; COL4A2; COL4A1; FGF7; LAMC3; LAMC1; CCNE1; G6PC; ITGAV; GYS2; EIF4EBP1; VWF; PPP2R5B; PDGFRA; CHAD; EPHA2; LAMC2; COL2A1; PIK3AP1; TSC1; TEK; ITGB6; CDC37; FGF13; FGF12; HRAS; LAMA2; LAMA3; LAMA4; EFNA4; EFNA3; RXRA; VTN; IL3RA; SGK1; MAP2K1; IL6; SPP1; CDK6; HSP90AA1; RHEB; PTK2; PRKAA2; FOXO3; BAD; NGFR; YWHAZ; BCL2L11; YWHAH; YWHAG; YWHAE; RPTOR; PDGFC; TNR; PKN1; ITGB8; NR4A1; HGF; TNN; CASP9; CREB3L2; COL6A1; PDPK1; COL6A2	1280; 118788; 3082; 208; 1285; 5154; 5156; 1286; 6696; 3164; 3326; 5170; 572; 117145; 2998; 3655; 1101; 207; 10319; 7248; 598; 3672; 3673; 1978; 3679; 3680; 5563; 3685; 3694; 3696; 5747; 5105; 894; 2690; 7531; 7533; 7534; 4254; 6256; 55970; 57521; 3265; 4803; 4804; 2252; 2257; 2258; 2263; 55844; 56034; 2790; 6009; 3454; 10018; 5879; 3320; 5106; 1282; 1284; 1291; 1292; 22798; 2321; 6446; 7448; 7450; 285; 8517; 5585; 8503; 3908; 2885; 3910; 3915; 2786; 3918; 898; 5520; 7010; 7057; 7143; 7532; 5522; 2538; 11140; 5526; 64764; 3479; 5008; 1944; 7060; 1945; 1950; 3909; 1440; 1441; 2309; 3569; 9134; 1969; 63923; 7097; 7099; 842; 5578; 5604; 3563; 7148; 3566; 200186; 1021; 6654	341	340
0.00461611686488	0.0495010649687	Chemical carcinogenesis - Homo sapiens (human)	KEGG	path:hsa05204	PTGS2; GSTA4; ALDH3A1; UGT2A3; UGT2A1; AKR1C2; ALDH1A3; CYP3A43; UGT2B15; UGT2B10; UGT2B11; ADH1C; SULT2A1; UGT2B7; NAT2; NAT1; SULT1A1; SULT1A2; GSTA2; CYP3A7; CYP3A5; GSTT2; CYP2C9; CYP2C8; ADH6; ADH4; GSTM1; GSTM2; GSTM5; GSTP1; CYP2C19; CYP2C18; ADH1A	2944; 2946; 2949; 2950; 10; 130; 1551; 1557; 1558; 1559; 218; 1562; 6817; 6822; 1577; 64816; 9; 10941; 7364; 7365; 7366; 79799; 124; 6799; 220; 10720; 127; 1646; 5743; 2953; 2939; 2941; 126	82	82
0.00468727759071	0.0499384979995	Glucose metabolism	Reactome	R-HSA-70326	PCK2; AGL; BPGM; GAPDH; PCK1; PGAM2; FBP1; GYG1; SLC25A12; UGP2; CALM1; PFKM; PFKP; PC; PYGB; PFKL; GOT2; GOT1; PYGL; EPM2A; HK2; PGM1; PHKA2; ENO3; ALDOA; ALDOC; ALDOB; PFKFB1; PFKFB2; PFKFB4; GYS2	5091; 2805; 801; 5208; 178; 2597; 5834; 2027; 7360; 2998; 5256; 5207; 226; 5236; 7957; 3099; 5211; 230; 5210; 5106; 669; 5214; 229; 8604; 2806; 5836; 2203; 2992; 5105; 5213; 5224	77	76
0.00468727759071	0.0499384979995	Leptin signaling pathway	Wikipathways	WP2034	BCL2L1; PTK2; HRAS; PRKAA2; BAX; AKT1; BAD; IKBKG; IL1B; ACACB; FYN; ELK1; CISH; SRC; ACACA; SHC1; RAC1; FOXO1; IL1RN; SOCS7; KPNA4; SOS1; SOCS3; ESR1; SOCS2; GSK3A; MAP2K1; PLCG1; LEP; GRB2; EIF4EBP1	6654; 572; 5604; 5335; 2002; 2099; 3557; 2308; 3553; 2885; 30837; 5563; 1154; 8517; 207; 581; 3952; 2931; 3265; 598; 6714; 9021; 5879; 1978; 32; 31; 6464; 3840; 5747; 8835; 2534	76	76
0.00469799912612	0.0499384979995	Integrin cell surface interactions	Reactome	R-HSA-216083	ITGA9; ITGA1; ITGA2; ITGA6; ITGA7; LUM; PECAM1; THBS1; ICAM3; ITGB8; CDH1; FGG; FGA; FGB; ITGB6; COL18A1; CD44; VTN; COL4A4; COL4A3; COL4A2; COL4A1; COL16A1; ITGAX; ITGAV; SPP1; ITGAD; ITGAE	3672; 999; 1284; 3696; 5175; 4060; 960; 3682; 7057; 3679; 80781; 6696; 3694; 2266; 3681; 7448; 1286; 3385; 2244; 3685; 1282; 2243; 3680; 1307; 3655; 3673; 1285; 3687	68	67
0.00479100915826	0.0506404621993	Metabolism of water-soluble vitamins and cofactors	Reactome	R-HSA-196849	PTGS2; PDXK; SLC5A6; MUT; DHFR; NT5E; FLAD1; NAMPT; SLC25A19; TPK1; PANK1; MTHFD2L; PANK4; AMN; MMADHC; PC; MCCC1; LMBRD1; ABCD4; SLC46A1; PPCDC; PCCA; ACACA; ACACB; MTR; MTHFS; VNN1; PTGIS; ENPP1; MMACHC; FPGS; SHMT2; SHMT1; GPHN; MTHFD1; MTHFD1L; CYB5A; BTD; NNMT; MMAA; MMAB; SLC19A3	5091; 55788; 25902; 113235; 32; 5743; 27010; 80704; 8876; 80308; 166785; 27249; 60386; 1528; 441024; 326625; 4594; 4907; 25974; 55229; 2356; 4522; 6470; 686; 10588; 8566; 10243; 53354; 4548; 4837; 10135; 6472; 8884; 5167; 5740; 5095; 60490; 81693; 56922; 31; 1719; 5826	113	110
0.00484871364179	0.0506404621993	Cyclin A/B1 associated events during G2/M transition	Reactome	R-HSA-69273	CCNB2; CCNB1; CCNA2; CDK1; CDC25C; CDC25A; PPP2R2A; PKMYT1; PLK1; FOXM1; CDK7; WEE1	995; 9088; 5347; 983; 7465; 9133; 5520; 993; 891; 890; 2305; 1022	22	22
0.00484871364179	0.0506404621993	Blood Clotting Cascade	Wikipathways	WP272	F2; SERPINB2; KLKB1; F9; FGA; PLG; SERPINF2; F11; VWF; FGG; SERPINE1; FGB	5054; 5055; 7450; 2244; 2266; 2243; 3818; 5345; 5340; 2158; 2147; 2160	22	22
0.00484871364179	0.0506404621993	Dengue-2 Interactions with Blood Clotting Cascade	Wikipathways	WP3897	F2; SERPINB2; KLKB1; F9; FGA; PLG; SERPINF2; F11; VWF; FGG; SERPINE1; FGB	5054; 5055; 7450; 2244; 2266; 2243; 3818; 5345; 5340; 2158; 2147; 2160	22	22
0.00484871364179	0.0506404621993	role of brca1 brca2 and atr in cancer susceptibility	BioCarta	atrbrcapathway	RAD17; RAD51; FANCD2; FANCG; FANCF; FANCE; FANCC; NBN; RAD1; RAD50; ATR; CHEK1	5888; 545; 2189; 5810; 10111; 2176; 1111; 2188; 5884; 2178; 2177; 4683	22	22
0.00484871364179	0.0506404621993	SHC1 events in ERBB2 signaling	Reactome	R-HSA-1250196	SHC1; ERBB4; PRKCA; PTPN12; HRAS; NRG4; HBEGF; GRB2; SOS1; NRG3; NRG2; EGF	9542; 1950; 145957; 5578; 3265; 2885; 6464; 10718; 1839; 2066; 6654; 5782	22	22
0.00492779316215	0.0506404621993	Cyclophosphamide Pathway, Pharmacodynamics	PharmGKB	PA2035	AKR1B10; ADH6; ADH4; ALDH3A1; ALDH2; AKR1A1; ADH1C; ADH1A; MGMT; ALDH5A1	130; 7915; 57016; 10327; 217; 218; 127; 124; 126; 4255	17	17
0.00492779316215	0.0506404621993	Sulfation Biotransformation Reaction	Wikipathways	WP692	SULT1C2; PAPSS2; SULT4A1; SULT1C4; G6PD; SULT1A1; SULT1A2; SULT2B1; SULT1E1; SULT2A1	9060; 6822; 27233; 6819; 6820; 6783; 6817; 6799; 2539; 25830	17	17
0.00492779316215	0.0506404621993	superpathway of pyrimidine deoxyribonucleoside salvage	HumanCyc	PWY-7200	NME6; CDA; NME2; CMPK1; NME1; TYMS; DTYMK; NME2P1; TK1; DCK	51727; 283458; 1633; 978; 10201; 1841; 7083; 4830; 7298; 4831	17	17
0.00494522669865	0.0506404621993	Vitamin K Metabolism	SMPDB	SMP00464	F2; GGCX; VKORC1; NQO1	1728; 79001; 2147; 2677	4	4
0.00494522669865	0.0506404621993	glutaryl-CoA degradation	HumanCyc	PWY-5177	ECHS1; ACAT2; GCDH; ACAT1	1892; 38; 2639; 39	4	4
0.00494522669865	0.0506404621993	Composition of Lipid Particles	Wikipathways	WP3601	CETP; LDLR; LPL; LCAT	3949; 3931; 4023; 1071	4	4
0.00494522669865	0.0506404621993	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	KEGG	path:hsa00290	SDSL; BCAT2; BCAT1; SDS	10993; 587; 113675; 586	4	4
0.00502793398688	0.0506404621993	mitochondrial fatty acid beta-oxidation of saturated fatty acids	Reactome	R-HSA-77286	HADH; ACADS; HADHB; ACSM3; ECHS1; ACADL; ACADM	35; 33; 3032; 6296; 3033; 1892; 34	10	10
0.00502793398688	0.0506404621993	Beta Oxidation of Very Long Chain Fatty Acids	SMPDB	SMP00052	CRAT; CPT2; ACSL1; SLC25A20; PEX11G; PEX13; PEX14	2180; 92960; 1384; 5194; 5195; 788; 1376	10	10
0.00502793398688	0.0506404621993	Adrenoleukodystrophy, X-linked	SMPDB	SMP00516	CRAT; CPT2; ACSL1; SLC25A20; PEX11G; PEX13; PEX14	2180; 92960; 1384; 5194; 5195; 788; 1376	10	10
0.00502793398688	0.0506404621993	Carnitine-acylcarnitine translocase deficiency	SMPDB	SMP00517	CRAT; CPT2; ACSL1; SLC25A20; PEX11G; PEX13; PEX14	2180; 92960; 1384; 5194; 5195; 788; 1376	10	10
0.00502793398688	0.0506404621993	Gemcitabine Pathway, Pharmacodynamics	PharmGKB	PA2036	CDA; CMPK1; SLC28A1; RRM2B; RRM2; SLC28A3; DCK	6241; 9154; 1633; 51727; 978; 50484; 64078	10	10
0.00502793398688	0.0506404621993	Zinc influx into cells by the SLC39 gene family	Reactome	R-HSA-442380	SLC39A10; SLC39A14; SLC39A1; SLC39A2; SLC39A5; SLC39A6; SLC39A7	283375; 7922; 27173; 23516; 57181; 25800; 29986	10	10
0.0052117339572	0.0522032472746	Signaling by Retinoic Acid	Reactome	R-HSA-5362517	ALDH8A1; PDK2; RDH5; ADH4; ALDH1A2; DHRS4; RXRG; RXRA; DHRS4L1; PDK1; PDK3; RDH16; DLAT; ADH1C; PDK4; ADH1A; PDHB; AKR1C3; CYP26A1; ALDH1A3	5166; 728635; 6256; 5163; 220; 10901; 8608; 64577; 5165; 124; 1737; 5164; 6258; 8644; 127; 1592; 5959; 126; 5162; 8854	44	44
0.0052117339572	0.0522032472746	LKB1 signaling events	PID	lkb1_pathway	RPTOR; YWHAZ; TSC1; SIK1; ETV4; BRSK1; ESR1; SFN; EZR; CDC37; MAP2; YWHAH; CRTC2; MAPT; BRSK2; HSP90AA1; STRADA; YWHAG; STRADB; YWHAE	7532; 2118; 55437; 11140; 4133; 7531; 4137; 150094; 2099; 3320; 57521; 7534; 9024; 200186; 7430; 84446; 92335; 2810; 7533; 7248	44	44
0.0053951475721	0.0538923508161	Mitotic Metaphase and Anaphase	Reactome	R-HSA-2555396	MAD2L1; NUP133; AHCTF1; PLK1; ZWINT; BIRC5; DSN1; UBE2D1; ITGB3BP; BUB1B; BUB1; NDC80; LEMD2; KIF2C; CDC16; KIF2A; CENPH; NUDC; SKA1; AURKB; CDCA5; PTTG1; CDCA8; ANAPC16; CENPM; CENPL; CENPK; BUB3; RAD21; CENPF; CENPE; KIF18A; CENPA; ZWILCH; LMNA; ANAPC4; ANAPC7; CENPP; NUF2; PMF1; ERCC6L; UBE2C; NUP37; CDC20; PPP2R2A; PPP2R5B; UBB; KNTC1; SPC25; CKAP5	55143; 23421; 10726; 1058; 9212; 10403; 25909; 91687; 64946; 57405; 11130; 221496; 3796; 4085; 5885; 4000; 9793; 9735; 9232; 51434; 55055; 81930; 79023; 332; 1062; 401541; 119504; 220134; 55746; 83540; 5347; 29945; 64105; 54821; 11243; 7321; 1063; 5520; 991; 11004; 8881; 79019; 9184; 7314; 79980; 699; 113130; 11065; 701; 5526	136	136
0.00543606917014	0.0541527546293	Arf6 trafficking events	PID	arf6_traffickingpathway	EXOC2; EXOC3; EXOC1; EXOC6; EXOC7; EXOC4; ITGA9; PIP5K1C; ITGA1; ITGA2; PLD1; ITGAV; ITGA7; ITGA6; RALA; CLTC; CDH1; AGTR1; CTNNA1; ASAP2; NME1	3672; 999; 55763; 54536; 1495; 8853; 55770; 3673; 3679; 60412; 23265; 4830; 185; 3685; 5898; 1213; 11336; 3680; 3655; 5337; 23396	47	47
0.00556782954052	0.055094859397	Prostate cancer - Homo sapiens (human)	KEGG	path:hsa05215	PDGFRA; HRAS; NFKBIA; MAP2K1; TCF7L1; AKT1; FOXO1; IGF1; ARAF; IKBKG; EGF; TGFA; CCNE2; CCNE1; HSP90AB1; PIK3R3; SOS1; SRD5A2; PDGFA; TCF7; PDGFC; AKT2; PDPK1; LEF1; FGFR2; E2F3; E2F2; E2F1; BAD; CASP9; CREB3L2; GSTP1; GRB2; HSP90AA1; CREBBP	5154; 5156; 5170; 6716; 4792; 3265; 207; 208; 2263; 56034; 3320; 64764; 3326; 2308; 6932; 8503; 2885; 842; 1869; 1870; 1871; 572; 1387; 369; 7039; 898; 2950; 3479; 1950; 8517; 9134; 5604; 51176; 83439; 6654	89	89
0.00559448062788	0.055094859397	Pregnane X Receptor pathway	Wikipathways	WP2876	CYP2C9; NCOA3; CYP3A5; SRC; CYP4F12; DNAJC7; CYP2B6; RXRA; GSTA2; NR1I2; FOXO1; CYP2C19; CYP3A7; HSP90AA1; SULT2A1; ABCC3	66002; 6822; 3320; 2308; 7266; 8714; 2939; 8202; 6714; 8856; 1551; 1555; 1557; 1559; 1577; 6256	33	33
0.00581984918499	0.055094859397	superpathway of choline degradation to L-serine	HumanCyc	PWY66-414	BHMT; SARDH; DMGDH; ALDH7A1; SHMT2; SHMT1	635; 29958; 501; 1757; 6472; 6470	8	8
0.00581984918499	0.055094859397	Mitochondrial Beta-Oxidation of Medium Chain Saturated Fatty Acids	SMPDB	SMP00481	HADH; ACAA2; HADHB; ECHS1; SLC25A20; ACADM	788; 1892; 3032; 3033; 10449; 34	8	8
0.00582222807696	0.055094859397	Glycine, serine, alanine and threonine metabolism	EHMN	Glycine, serine, alanine and threonine metabolism	NUP133; CKB; SLC7A6; SLC6A8; CKMT1A; SLC7A1; DMGDH; GLDC; DAO; SLC36A1; ALAS1; LDHD; SLC38A5; SLC38A4; SLC38A1; SLC38A3; SLC38A2; NUP93; NUPL2; PIPOX; CKMT2; GLOD4; AGXT; NUP37; SLC22A5; SARDH; GLYAT; NUP155; SLC1A4; HAO1; HAO2; NUP205	6509; 1152; 1610; 6541; 9688; 211; 51179; 23165; 1160; 81539; 1757; 189; 54363; 51031; 55089; 92745; 548596; 9057; 29958; 54407; 6535; 2731; 51268; 10991; 79023; 6584; 11097; 9631; 206358; 197257; 55746; 10249	80	80
