p-value	q-value	pathway	source	external_id	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00906791890651	0.0867184888531	Prostaglandin formation from arachidonate	EHMN	Prostaglandin formation from arachidonate	ABCC4; ALOX15; GSTZ1; ARCN1; GSTK1	10257; 372; 373156; 2954; 246	34	34
0.00922498845747	0.0874534901845	IL6	NetPath	Pathway_IL6	RPS6KB1; PRKCD; MAP2K1; AKT1; PLCG1; EIF4E; CDK9; EP300	207; 6198; 5335; 1977; 2033; 1025; 5580; 5604	77	77
0.00949991837377	0.0874534901845	Brain-Derived Neurotrophic Factor (BDNF) signaling pathway	Wikipathways	WP2380	DLG1; BCL2L11; AKT1; RPS6KB1; PRKCD; PLCG1; RPS6; MAP2K1; KSR1; EIF4E; APC; CDC42	998; 5604; 6194; 5580; 5335; 1739; 10018; 1977; 6198; 324; 8844; 207	144	144
0.00955670555414	0.0874534901845	eNOS activation	Reactome	R-HSA-203615	AKT1; CALM2; DDAH1	207; 23576; 805	12	12
0.00955670555414	0.0874534901845	Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	EHMN	Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation	HADHB; HADH; HSD17B4	3032; 3033; 3295	12	12
0.00955670555414	0.0874534901845	Trihydroxycoprostanoyl-CoA beta-oxidation	EHMN	Trihydroxycoprostanoyl-CoA beta-oxidation	HADHB; HADH; HSD17B4	3032; 3033; 3295	12	12
0.00955670555414	0.0874534901845	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	Reactome	R-HSA-75035	YWHAB; YWHAQ; YWHAG	7532; 10971; 7529	12	12
0.00972289404094	0.0874534901845	Valine, leucine and isoleucine degradation - Homo sapiens (human)	KEGG	path:hsa00280	HADH; ACADS; HADHB; ALDH6A1; ALDH9A1; HIBADH	35; 3032; 3033; 223; 4329; 11112	48	48
0.00972289404094	0.0874534901845	IL6-mediated signaling events	PID	il6_7pathway	LMO4; PRKCD; HSP90B1; AKT1; MCL1; MAPK11	207; 4170; 8543; 7184; 5600; 5580	48	48
0.00972289404094	0.0874534901845	Ceramide signaling pathway	PID	ceramide_pathway	BAG4; PRKCD; CYCS; AKT1; MAP2K1; KSR1	207; 9530; 8844; 54205; 5580; 5604	48	48
0.00972289404094	0.0874534901845	Notch signaling pathway - Homo sapiens (human)	KEGG	path:hsa04330	SNW1; PSEN2; DVL2; JAG2; EP300; JAG1	3714; 22938; 5664; 182; 1856; 2033	48	48
0.00972289404094	0.0874534901845	TBC/RABGAPs	Reactome	R-HSA-8854214	RAB7A; RAB5A; RAB5C; RAB5B; RABEP1; TSC1	5868; 5878; 9135; 5869; 7879; 7248	49	48
