p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00134556938535	0.0230348663825	GO:0010604	b	5	positive regulation of macromolecule metabolic process	182; 207; 246; 324; 472; 23787; 537; 546; 673; 676; 708; 805; 864; 885; 998; 1025; 1028; 1464; 6602; 1739; 1856; 1874; 1889; 1946; 2019; 2033; 10987; 2339; 2547; 2626; 2651; 3021; 3077; 3190; 3329; 3456; 3608; 4038; 4179; 4193; 4602; 4605; 4615; 4801; 4831; 5023; 5335; 5345; 5580; 5585; 5600; 5604; 5979; 6198; 6233; 6257; 6294; 6376; 6598; 6601; 6625; 6646; 6667; 7039; 7158; 7374; 7525; 7879; 7913; 8202; 8366; 8543; 8573; 8651; 8844; 9217; 9530; 23435; 9663; 9968; 10018; 10040; 10134; 10236; 10270; 10507; 10519; 10550; 10576; 10694; 10856; 11160; 11315; 11331; 11338; 80034; 80279; 440730; 4869; 81876; 148327; 83737; 51024; 51347; 84193; 51429; 54205; 54472; 22938; 56751; 57336; 57491; 57506; 90637; 80829; 26528; 27035; 388591; 389840; 64344	SMARCC2; HIST1H4B; TRIM67; HIF3A; UNG; AKT1; CCK; CIB1; SEMA4D; GATA4; DLG1; CALM2; PARK7; ATP6AP1; BRDT; RNF207; MYB; FNTA; SP1; SAFB; AHRR; SMARCD1; ZNF287; MDM2; SOCS1; MTCH1; NME2; AKAP8; PLCG1; RUNX3; APC; MAVS; CDKN1C; SNX9; RPS27A; COPS5; NOX1; DEK; ZFP91; XRCC6; TGFA; CCT8; RUVBL2; CCT2; U2AF2; CSRNP3; EN1; H3F3B; CX3CL1; KSR1; MYD88; ZFAND2A; RAB7A; CDK5RAP3; ERLIN2; CSPG4; SOAT1; BAG4; ATM; VAPB; RET; MAPK11; HFE; NCOA3; HNRNPR; RPS6KB1; C1QBP; IFNB1; HNRNPK; SNRNP70; EFNA5; RAB1B; RXRB; SNW1; SERPINF2; ATRX; EP300; TARDBP; BCAP31; TOLLIP; LRP4; LMO4; ALOX15; FIS1; CDK9; BARHL1; CDC42; TAOK3; ITCH; PHB2; CYCS; NFYB; MAP2K1; ECE1; P2RX1; MYBL2; YES1; LPIN2; GCNT2; DVL2; HSPD1; MED12; JAG1; ARL6IP5; MAP3K15; SMARCB1; CREB3L4; PKN1; CD46; PRKCD; CASK; TP53BP1; BCL2L11; NPM1; DAZAP1; E2F4; SETD3; BRAF; TOM1L1; ILF2	2795	2783
0.00149488199356	0.0239356899171	GO:0072401	b	5	signal transduction involved in DNA integrity checkpoint	472; 1874; 2033; 4193; 5934; 6233; 10498; 4869	RPS27A; RBL2; ATM; CARM1; E2F4; MDM2; EP300; NPM1	66	66
0.00149488199356	0.0239356899171	GO:0072422	b	5	signal transduction involved in DNA damage checkpoint	472; 1874; 2033; 4193; 5934; 6233; 10498; 4869	RPS27A; RBL2; ATM; CARM1; E2F4; MDM2; EP300; NPM1	66	66
0.00149806126046	0.0239356899171	GO:0051348	b	5	negative regulation of transferase activity	207; 324; 1028; 1032; 1974; 5580; 5585; 5998; 6233; 7532; 8651; 10519; 11072; 11221; 11315; 84152; 80279; 4869; 51347; 124790; 27250; 29085; 22843	PHPT1; CDKN1C; RPS27A; AKT1; PPM1E; PPP1R1B; PARK7; CIB1; RGS3; PDCD4; YWHAG; CDKN2D; PKN1; PRKCD; HEXIM2; DUSP14; NPM1; DUSP10; TAOK3; SOCS1; APC; EIF4A2; CDK5RAP3	349	349
0.00155958116289	0.0118371272868	GO:0000323	c	5	lytic vacuole	55; 163; 164; 414; 823; 950; 987; 1464; 1889; 2588; 3425; 3482; 3916; 3920; 5641; 5862; 5878; 7879; 8649; 9588; 10040; 10082; 80331; 117584; 23400; 23461; 57120; 27072; 28962; 201475; 55858	GPC6; PRDX6; RAB2A; ECE1; IGF2R; AP2B1; OSTM1; VPS41; ATP13A2; GOPC; CAPN1; RAB12; RAB7A; RAB5C; RFFL; GALNS; TMEM165; LAMP2; LAMP1; IDUA; ARSD; ACPP; LRBA; LGMN; AP1G1; DNAJC5; CSPG4; ABCA5; TOM1L1; SCARB2; LAMTOR3	526	526
0.00175364848693	0.0272864755325	GO:0007094	b	5	mitotic spindle assembly checkpoint	324; 472; 1063; 7756; 56155	APC; ATM; TEX14; ZNF207; CENPF	27	27
0.00175364848693	0.0118371272868	GO:0030140	c	5	trans-Golgi network transport vesicle	1212; 3482; 10618; 10972; 57120	TGOLN2; IGF2R; TMED10; GOPC; CLTB	27	27
0.00180451692055	0.0272864755325	GO:0075713	b	5	establishment of integrated proviral latency	2547; 7520; 8815	BANF1; XRCC5; XRCC6	8	8
0.00180451692055	0.0180451692055	GO:0008318	m	5	protein prenyltransferase activity	1121; 2339; 5876	RABGGTB; CHM; FNTA	8	8
0.00182162840829	0.0272864755325	GO:0048193	b	5	Golgi vesicle transport	164; 372; 2803; 2804; 3875; 3916; 5862; 7039; 9217; 9382; 9950; 10113; 10134; 10618; 10972; 81876; 83548; 57120; 57222; 27072; 10066; 64837	VAPB; ERGIC1; RAB2A; TMED10; TGFA; VPS41; TGOLN2; GOLGA4; GOLGA5; SCAMP2; COG3; COG1; RAB1B; LAMP1; GOPC; BCAP31; AP1G1; ARCN1; PREB; GOLGB1; KLC2; KRT18	333	333
0.00191978310165	0.0281400440905	GO:0008637	b	5	apoptotic mitochondrial changes	207; 885; 2139; 4170; 7529; 7532; 10018; 10059; 10971; 51024; 55288	BCL2L11; YWHAQ; AKT1; FIS1; MCL1; CCK; YWHAB; DNM1L; YWHAG; RHOT1; EYA2	118	118
0.0019745181181	0.0281400440905	GO:0071806	b	5	protein transmembrane transport	563; 4170; 56993; 9804; 10939; 26519; 26520	AZGP1; TIMM9; AFG3L2; TOMM20; TIMM10; TOMM22; MCL1	54	54
0.00203455964317	0.0281400440905	GO:0032986	b	5	protein-DNA complex disassembly	6602; 6598; 6601; 6605	SMARCC2; SMARCB1; SMARCE1; SMARCD1	17	17
0.00203516313311	0.0281400440905	GO:0006338	b	5	chromatin remodeling	546; 676; 6602; 2491; 4602; 5931; 6598; 6601; 6605; 8366; 10856; 4869; 83444	SMARCC2; HIST1H4B; SMARCB1; CENPI; RUVBL2; INO80B; RBBP7; SMARCE1; SMARCD1; BRDT; ATRX; MYB; NPM1	155	155
0.00207899587646	0.0124739752588	GO:0099503	c	5	secretory vesicle	55; 310; 334; 928; 998; 1889; 10987; 2319; 3329; 3916; 3920; 4179; 5345; 5868; 6861; 7417; 7879; 10059; 10257; 10458; 10567; 10972; 83992; 80331; 9545; 25818; 51760; 55591	CTTNBP2; KLK5; COPS5; ECE1; VDAC2; APLP2; CD9; TMED10; RABAC1; BAIAP2; HSPD1; SYT17; RAB7A; RAB5A; ANXA7; CD46; RAB3D; LAMP2; LAMP1; SERPINF2; ACPP; DNAJC5; SYT5; FLOT2; ABCC4; DNM1L; VEZT; CDC42	468	468
0.00215389640083	0.0292198398527	GO:0045088	b	5	regulation of innate immune response	164; 708; 1540; 2033; 2319; 3329; 3456; 3916; 4615; 5580; 5641; 6233; 6397; 6890; 170482; 7105; 7184; 8651; 11221; 83737; 51752; 57506; 4893	TAP1; ERAP1; ITCH; SEC14L1; RPS27A; HSP90B1; NRAS; C1QBP; IFNB1; HSPD1; MYD88; PRKCD; TSPAN6; LAMP1; EP300; DUSP10; SOCS1; LGMN; AP1G1; CLEC4C; CYLD; FLOT2; MAVS	359	359
0.00220065399606	0.0200059454187	GO:0004860	m	5	protein kinase inhibitor activity	1028; 1032; 7532; 8651; 10519; 84152; 4869; 51347; 124790	PPP1R1B; SOCS1; CDKN2D; CDKN1C; CIB1; HEXIM2; NPM1; YWHAG; TAOK3	86	86
0.00239237819408	0.0318540726212	GO:1902903	b	5	regulation of supramolecular fiber organization	246; 324; 673; 1073; 1739; 2033; 2242; 5345; 5580; 7248; 9353; 9530; 10458; 10519; 11315; 80115; 57175; 29766; 22843	DLG1; BAIAP2L2; PPM1E; TMOD3; BAG4; CORO1B; SLIT2; PARK7; BAIAP2; PRKCD; TSC1; ALOX15; CIB1; BRAF; FES; SERPINF2; APC; EP300; CFL2	278	277
0.00247742472526	0.0323866977721	GO:0034248	b	5	regulation of cellular amide metabolic process	16; 207; 708; 1653; 1656; 1967; 1974; 1977; 1982; 2033; 2058; 4076; 4116; 5580; 5604; 6198; 7248; 8666; 10236; 10972; 4869; 27327; 56478	EIF2B1; AKT1; MAP2K1; TNRC6A; CAPRIN1; TMED10; HNRNPR; RPS6KB1; C1QBP; EIF3G; EIF4ENIF1; EPRS; TSC1; MAGOH; PRKCD; EIF4E; EP300; NPM1; EIF4G2; AARS; DDX6; DDX1; EIF4A2	363	363
0.00253219481936	0.0136738520245	GO:0030133	c	5	transport vesicle	372; 1212; 10987; 3482; 3916; 5868; 6861; 7039; 7417; 9950; 10059; 10567; 10618; 10972; 83992; 80331; 81876; 23400; 57120; 9545; 10066; 51760	CTTNBP2; COPS5; CLTB; SCAMP2; IGF2R; VDAC2; TMED10; TGFA; RABAC1; ATP13A2; TGOLN2; SYT17; GOLGA5; RAB5A; RAB1B; RAB3D; LAMP1; GOPC; DNAJC5; SYT5; ARCN1; DNM1L	342	342
0.00257923955815	0.0331155936127	GO:0009062	b	5	fatty acid catabolic process	35; 207; 2108; 2109; 2166; 3032; 3033; 3295; 9663	ETFA; HADH; ETFB; FAAH; HADHB; AKT1; ACADS; LPIN2; HSD17B4	88	88
0.00285803619541	0.0354297935259	GO:0007041	b	5	lysosomal transport	164; 950; 3916; 7251; 7879; 84572; 27072; 201475	TSG101; RAB7A; VPS41; GNPTG; AP1G1; LAMP1; SCARB2; RAB12	73	73
0.00285803619541	0.0354297935259	GO:0044783	b	5	G1 DNA damage checkpoint	472; 1874; 2033; 4193; 5934; 6233; 10498; 4869	RPS27A; RBL2; ATM; CARM1; E2F4; MDM2; EP300; NPM1	73	73
0.00291288148292	0.0354976573935	GO:0010564	b	5	regulation of cell cycle process	207; 274; 324; 472; 546; 805; 998; 1025; 1063; 1874; 2033; 4193; 5314; 5934; 6233; 7039; 7756; 9700; 10040; 10498; 56155; 11331; 80279; 4869; 51347; 79959; 54962; 55660; 23378; 252983; 29766	TMOD3; PHB2; TEX14; ATM; CARM1; AKT1; STXBP4; BIN1; TGFA; CALM2; TIPIN; PRPF40A; RRP8; ESPL1; ZNF207; RPS27A; RBL2; APC; CENPF; CDK9; ATRX; MDM2; EP300; NPM1; CDK5RAP3; TAOK3; E2F4; CEP76; TOM1L1; PKHD1; CDC42	557	548
0.00303943362406	0.0364225462616	GO:2001233	b	5	regulation of apoptotic signaling pathway	207; 1032; 1540; 2923; 3190; 3456; 4170; 5580; 5979; 6198; 6376; 7417; 7529; 7532; 8837; 10018; 10059; 10134; 10971; 11315; 117584; 51024; 27035	RET; NOX1; AKT1; MCL1; VDAC2; BCL2L11; PARK7; YWHAQ; RPS6KB1; IFNB1; CFLAR; HNRNPK; CX3CL1; YWHAG; CDKN2D; RFFL; PDIA3; PRKCD; YWHAB; BCAP31; FIS1; CYLD; DNM1L	369	369
0.00309642056115	0.0152006100274	GO:0015630	c	5	microtubule cytoskeleton	207; 324; 472; 805; 998; 1063; 1540; 1739; 2242; 2314; 2339; 3875; 23059; 5314; 5604; 5664; 5905; 6509; 6786; 7283; 7525; 7756; 9053; 9700; 9793; 9968; 10018; 10059; 10397; 10519; 10576; 10694; 10868; 51364; 80279; 4869; 80817; 29899; 79959; 80071; 54903; 55125; 55142; 23177; 285753; 9545; 57701; 123872; 26289; 27072; 27077; 93323; 64837	CLUAP1; STIM1; ATM; CEP57L1; AKT1; MAP2K1; MAP7; ZMYND10; DNAAF1; NDRG1; YES1; USP20; DLG1; CCT8; CALM2; VPS41; HAUS8; CCT2; PSEN2; HAUS2; CIB1; MKS1; CCDC15; MED12; DNM1L; FLII; B9D1; CEP44; ESPL1; NCKAP5L; ZNF207; CEP68; FNTA; CENPF; CKAP5; RANGAP1; CEP192; RAB3D; FES; APC; BCL2L11; NPM1; CDK5RAP3; AK5; TUBG1; CEP76; CYLD; SLC1A4; PKHD1; KLC2; CDC42; GPSM2; KRT18	1086	1083
0.00314326405049	0.025199062579	GO:0042288	m	5	MHC class I protein binding	498; 506; 6890; 10134	TAP1; ATP5B; ATP5A1; BCAP31	19	19
0.00318782025274	0.0369124415516	GO:0030330	b	5	DNA damage response, signal transduction by p53 class mediator	472; 546; 1874; 2033; 4193; 5934; 6233; 10397; 10498; 4869	E2F4; RBL2; ATM; CARM1; RPS27A; NDRG1; ATRX; MDM2; EP300; NPM1	108	108
0.00319758147305	0.0369124415516	GO:0045787	b	5	positive regulation of cell cycle	207; 472; 546; 998; 1025; 1874; 1977; 2033; 4193; 5934; 6198; 6233; 7039; 9700; 10018; 10498; 11331; 4869; 23378; 252983; 29766	TGFA; E2F4; BCL2L11; TMOD3; RBL2; ESPL1; ATM; RPS6KB1; CARM1; RRP8; AKT1; PHB2; RPS27A; STXBP4; ATRX; EIF4E; CDK9; MDM2; EP300; NPM1; CDC42	328	327
0.00323433076182	0.0369124415516	GO:0090135	b	5	actin filament branching	998; 57175	CORO1B; CDC42	3	3
0.00327587813527	0.025199062579	GO:0031625	m	5	ubiquitin protein ligase binding	2272; 3313; 3329; 4193; 5905; 7251; 7328; 7520; 8863; 9530; 9588; 10059; 10576; 11160; 117584; 51429; 54472; 55432	TSG101; UBE2H; FHIT; BAG4; CCT2; PRDX6; HSPA9; TOLLIP; ERLIN2; RANGAP1; YOD1; PER3; HSPD1; SNX9; DNM1L; MDM2; XRCC5; RFFL	264	264
0.00340592457051	0.0377002459761	GO:0071103	b	5	DNA conformation change	546; 1653; 2491; 2547; 3006; 3008; 3021; 5887; 5931; 6233; 7290; 7520; 8260; 8366; 10146; 10270; 10856; 440689; 4869	H3F3B; RAD23B; HIRA; CENPI; HIST1H4B; HIST2H2BF; AKAP8; RPS27A; RBBP7; RUVBL2; NAA10; G3BP1; DDX1; ATRX; NPM1; HIST1H1E; XRCC6; XRCC5; HIST1H1C	287	286
0.00340822807851	0.0377002459761	GO:0042552	b	5	myelination	207; 928; 1739; 6257; 7122; 7248; 10397; 10810; 10939; 256987	DLG1; WASF3; SERINC5; RXRB; CLDN5; AKT1; AFG3L2; NDRG1; CD9; TSC1	109	109
0.0035539900729	0.0387169524608	GO:0008631	b	5	intrinsic apoptotic signaling pathway in response to oxidative stress	207; 4170; 5580; 10550; 11315; 27035	ARL6IP5; PRKCD; NOX1; AKT1; MCL1; PARK7	45	45
0.0035539900729	0.0253856433778	GO:0000049	m	5	tRNA binding	16; 2193; 4141; 5917; 6741; 10667	FARS2; AARS; RARS; FARSA; MARS; SSB	45	45
0.00375346051126	0.0402796732477	GO:1901606	b	5	alpha-amino acid catabolic process	2954; 3034; 3176; 4329; 8659; 10993; 11112; 51268; 23576	HAL; SDS; PIPOX; GSTZ1; DDAH1; ALDH6A1; HIBADH; ALDH4A1; HNMT	93	93
0.00381609821957	0.0403496267628	GO:1900077	b	5	negative regulation of cellular response to insulin stimulus	2887; 5580; 6198; 7248; 8651	GRB10; SOCS1; RPS6KB1; PRKCD; TSC1	32	32
0.00397122189222	0.0403603337336	GO:0006333	b	5	chromatin assembly or disassembly	546; 6602; 2491; 3006; 3008; 3021; 5931; 6598; 6601; 6605; 7290; 8366; 440689; 4869	SMARCC2; HIST1H4B; SMARCB1; HIRA; CENPI; HIST2H2BF; RBBP7; SMARCE1; H3F3B; SMARCD1; ATRX; HIST1H1E; NPM1; HIST1H1C	188	187
0.00398551278871	0.0403603337336	GO:1990542	b	5	mitochondrial transmembrane transport	498; 506; 56993; 9804; 10939; 26519; 26520	ATP5A1; TIMM9; AFG3L2; TOMM20; TIMM10; TOMM22; ATP5B	61	61
0.00398551278871	0.0403603337336	GO:0033143	b	5	regulation of intracellular steroid hormone receptor signaling pathway	1408; 2033; 5536; 10498; 11315; 11331; 51569	UFM1; PHB2; PPP5C; PARK7; CARM1; CRY2; EP300	61	61
0.00556310246832	0.0555537593711	GO:0031344	b	5	regulation of cell projection organization	27; 207; 324; 673; 998; 1123; 1540; 1946; 2033; 2242; 2803; 2896; 3190; 4038; 4076; 5580; 5589; 5604; 5868; 5979; 9353; 140578; 9723; 10458; 10498; 10507; 10519; 11178; 440730; 57175; 51760	CARM1; RET; CORO1B; AKT1; MAP2K1; PRKCSH; CAPRIN1; CIB1; ABL2; SEMA4D; CHODL; HNRNPK; GOLGA4; SLIT2; LZTS1; RAB5A; EFNA5; PRKCD; FES; BAIAP2; GRN; EP300; TRIM67; SYT17; SEMA3E; LRP4; CHN1; CYLD; BRAF; APC; CDC42	575	573
0.0056696524689	0.0558421934951	GO:0032459	b	5	regulation of protein oligomerization	885; 1366; 10018; 10059; 51429	DNM1L; SNX9; BCL2L11; CCK; CLDN7	35	35
0.00580373758571	0.0377566380529	GO:0030554	m	5	adenyl nucleotide binding	16; 27; 132; 207; 472; 498; 506; 537; 546; 673; 864; 1025; 132158; 1653; 1656; 1974; 2058; 2193; 2242; 2547; 3313; 3329; 3608; 4141; 168400; 4650; 4831; 4938; 4939; 5023; 5037; 5536; 5580; 5585; 5600; 5604; 5917; 5979; 6059; 6198; 6890; 7184; 23057; 7328; 7520; 7525; 8573; 8803; 8844; 9530; 10146; 10243; 10257; 10576; 10667; 10694; 56155; 10856; 10939; 80308; 51347; 23047; 282974; 23400; 23461; 56474; 26289; 389840; 326625	TAP1; FARS2; BAG4; RPS6KB1; HSPA9; ATM; RET; PDS5B; AKT1; MAP2K1; AFG3L2; MAPK11; P2RX1; ATP5B; ABL2; XRCC5; YES1; XRCC6; PEBP1; CCT8; CTPS2; RUVBL2; CCT2; DDX53; ATP5A1; ATP13A2; ATP6AP1; DDX6; CASK; OAS1; HSPD1; RARS; OAS2; AK5; TEX14; NMNAT2; KSR1; EPRS; TAOK3; DDX1; FLAD1; PKN1; PRKCD; MAP3K15; FES; MMAB; MYO9B; ATRX; ADK; GPHN; STK32C; UBE2H; ABCE1; NME2; PPP5C; SUCLA2; AARS; GLYCTK; HSP90B1; RUNX3; FARSA; ABCA5; G3BP1; BRAF; MARS; ABCC4; CDK9; ILF2; EIF4A2	1538	1531
0.00584276740928	0.0567695914497	GO:0051129	b	5	negative regulation of cellular component organization	207; 324; 472; 546; 998; 1063; 1366; 1946; 4038; 5580; 5589; 6598; 7417; 7520; 7756; 8543; 8837; 9353; 9530; 9700; 9723; 10040; 10498; 10507; 10519; 56155; 11315; 4869; 57120; 57175; 29766	BAG4; TEX14; ATM; CARM1; CORO1B; AKT1; PRKCSH; VDAC2; XRCC5; TMOD3; SEMA4D; PARK7; CFLAR; CIB1; ESPL1; SLIT2; CLDN7; ZNF207; SMARCB1; CENPF; EFNA5; PRKCD; ATRX; NPM1; GOPC; SEMA3E; LRP4; LMO4; TOM1L1; APC; CDC42	577	575
0.00588376820816	0.0262671981672	GO:0030139	c	5	endocytic vesicle	163; 164; 928; 1856; 2319; 3482; 3916; 3920; 4193; 23607; 5868; 5869; 5878; 6233; 7184; 7879; 9135	RAB7A; RPS27A; RAB5A; LAMP1; RAB5C; CD2AP; AP1G1; RAB5B; HSP90B1; CD9; DVL2; LAMP2; FLOT2; RABEP1; MDM2; IGF2R; AP2B1	258	258
0.00631160808778	0.0573858411835	GO:0070201	b	5	regulation of establishment of protein localization	207; 998; 1540; 1739; 1946; 2033; 3033; 3176; 4193; 4670; 5580; 5600; 5905; 6376; 7251; 7529; 7532; 8651; 8809; 9530; 23435; 10018; 10059; 10134; 10519; 10576; 10694; 10971; 11132; 11315; 11338; 84128; 8165; 51024; 55432; 23400; 252983; 57120; 57506; 29085; 56910	TSG101; PHPT1; U2AF2; BAG4; AKT1; MAPK11; CAPN10; ATP13A2; DLG1; CCT8; BCL2L11; CCT2; PARK7; YWHAQ; IL18R1; CIB1; HNRNPM; YWHAB; YWHAG; EFNA5; PRKCD; RANGAP1; CX3CL1; STXBP4; MDM2; EP300; GOPC; TARDBP; BCAP31; HADH; SOCS1; AKAP1; YOD1; HNMT; FIS1; CYLD; DNM1L; MAVS; WDR75; STARD7; CDC42	821	821
0.00632358474396	0.0262671981672	GO:0000775	c	5	chromosome, centromeric region	324; 546; 1063; 2491; 5314; 5664; 5905; 7158; 7756; 56155; 23047; 55055; 348995	ZNF207; NUP43; CENPI; PSEN2; ZWILCH; TEX14; RANGAP1; PDS5B; TP53BP1; PKHD1; APC; CENPF; ATRX	177	177
0.00632620397177	0.0573858411835	GO:1902415	b	5	regulation of mRNA binding	1025; 10498	CDK9; CARM1	4	4
0.00632620397177	0.0573858411835	GO:0010917	b	5	negative regulation of mitochondrial membrane potential	10550; 23593	ARL6IP5; HEBP2	4	4
0.00632620397177	0.0377566380529	GO:0016972	m	5	thiol oxidase activity	2671; 169714	QSOX2; GFER	4	4
0.00634442583731	0.0573858411835	GO:0051592	b	5	response to calcium ion	246; 310; 673; 805; 2033; 125981; 6529; 6786; 7220; 27094	STIM1; SLC6A1; ACER1; CALM2; ANXA7; KCNMB3; ALOX15; TRPC1; BRAF; EP300	120	119
0.00638380693608	0.0573858411835	GO:0031325	b	5	positive regulation of cellular metabolic process	182; 207; 246; 472; 23787; 537; 546; 673; 676; 708; 805; 864; 885; 998; 1025; 1028; 1464; 6602; 1739; 1856; 1874; 1889; 1946; 2019; 2033; 10987; 2339; 2547; 2626; 2651; 2887; 3077; 3190; 3329; 3456; 3608; 4038; 4193; 4602; 4605; 4615; 4801; 4831; 5023; 5335; 5345; 5580; 5585; 5600; 5604; 5979; 6198; 6233; 6257; 6294; 6376; 6598; 6601; 6625; 6646; 6667; 7039; 7158; 7374; 7525; 8202; 8543; 8573; 8651; 8844; 9217; 9530; 23435; 9663; 9968; 10018; 10040; 10134; 10236; 10270; 10507; 10519; 10550; 10576; 10694; 10856; 11160; 11315; 11331; 11338; 80034; 80279; 440730; 4869; 81876; 148327; 51024; 51347; 84193; 51429; 85414; 54205; 54472; 22938; 23576; 56751; 57336; 57491; 57506; 90637; 80829; 26528; 27035; 389840; 64344	SMARCC2; HIF3A; TRIM67; SERPINF2; AKT1; CCK; CIB1; SEMA4D; GATA4; DLG1; CALM2; PARK7; ATP6AP1; BRDT; MYB; FNTA; SP1; SAFB; SLC45A3; AHRR; SMARCD1; ZNF287; MDM2; SOCS1; MTCH1; NME2; GRB10; AKAP8; PLCG1; RUNX3; MAVS; DDAH1; CDKN1C; SNX9; RPS27A; COPS5; NOX1; ZFP91; XRCC6; TGFA; CCT8; RUVBL2; CCT2; U2AF2; CSRNP3; EN1; CX3CL1; KSR1; MYD88; ZFAND2A; CDK5RAP3; ERLIN2; CSPG4; SOAT1; BAG4; ATM; VAPB; RET; MAPK11; HFE; NCOA3; HNRNPR; RPS6KB1; C1QBP; IFNB1; HNRNPK; SNRNP70; ARL6IP5; RAB1B; RXRB; SNW1; UNG; ATRX; EP300; TARDBP; BCAP31; TOLLIP; LRP4; LMO4; ALOX15; FIS1; CDK9; BARHL1; CDC42; TAOK3; PHB2; CYCS; NFYB; MAP2K1; ECE1; P2RX1; MYBL2; YES1; LPIN2; GCNT2; DVL2; HSPD1; MED12; JAG1; EFNA5; MAP3K15; SMARCB1; CREB3L4; PKN1; PRKCD; CASK; TP53BP1; BCL2L11; NPM1; DAZAP1; E2F4; SETD3; BRAF; TOM1L1; ILF2	2789	2776
0.00641862846899	0.0377566380529	GO:0015266	m	5	protein channel activity	4170; 56993; 9804	TOMM20; MCL1; TOMM22	12	12
0.00642876380692	0.0573858411835	GO:0006897	b	5	endocytosis	27; 163; 246; 274; 401548; 433; 821; 928; 998; 1212; 2896; 3077; 3190; 3482; 4038; 5335; 5580; 23607; 5868; 5869; 5878; 6861; 7184; 7251; 7525; 7879; 9135; 10043; 10059; 10458; 10868; 51429; 54492; 23307; 91179	TSG101; FKBP15; TOM1; SNX9; HSP90B1; SYT5; ALOX15; CLTB; IGF2R; HFE; CD9; CANX; USP20; NEURL1B; ABL2; BIN1; AP2B1; HNRNPK; YES1; RABEP1; SNX30; RAB7A; RAB5A; RAB5C; RAB5B; PRKCD; ASGR2; BAIAP2; GRN; SCARF2; LRP4; PLCG1; CD2AP; DNM1L; CDC42	678	675
0.00646488614168	0.0573858411835	GO:0000715	b	5	nucleotide-excision repair, DNA damage recognition	10987; 5887; 6233; 8533	COPS3; RPS27A; RAD23B; COPS5	23	23
0.00659480214532	0.0578251553961	GO:0010468	b	5	regulation of gene expression	16; 132; 182; 207; 310; 472; 546; 629; 673; 676; 708; 84458; 864; 998; 1025; 1028; 1063; 1361; 1408; 1540; 1653; 1656; 6602; 1739; 1856; 1874; 1960; 1967; 1974; 1977; 1982; 1993; 2016; 2019; 2033; 2058; 2139; 2272; 10987; 2314; 2319; 2547; 2626; 2651; 2804; 3006; 3008; 3021; 3068; 3077; 3190; 3191; 3456; 3608; 167826; 4038; 4076; 4116; 4179; 4193; 4306; 4602; 4605; 4615; 4801; 4831; 5314; 5345; 5580; 5585; 5600; 5604; 5931; 5934; 5979; 6198; 6233; 6257; 6294; 6310; 6598; 6601; 6605; 6625; 6667; 6668; 6877; 7158; 7248; 7251; 7290; 7520; 7525; 7529; 7566; 7579; 7637; 7756; 7913; 23186; 8202; 8366; 8543; 8573; 8666; 8837; 8863; 23435; 9663; 9968; 10113; 10224; 10236; 10270; 10498; 10507; 10519; 10856; 10971; 11160; 11178; 11315; 11331; 11338; 80034; 84128; 79084; 80279; 146050; 4869; 56165; 148327; 83444; 83737; 84164; 84193; 51710; 3203; 84864; 27327; 54464; 153443; 55250; 22938; 55749; 55758; 22992; 23378; 56341; 23660; 56751; 57336; 57491; 57506; 57592; 56478; 57835; 25850; 124790; 26528; 27250; 27254; 27300; 158431; 388591; 6431; 348995; 64344; 64428	SMARCC2; HIST1H4B; FHIT; HIF3A; AKT1; TNRC6A; CAPRIN1; CIB1; NUP43; SEMA4D; GATA4; DLG1; SETD3; PARK7; OLIG3; ZNF782; FLII; ZSCAN29; BRDT; RNF207; HDGF; ZSCAN20; MAGOH; ZNF207; PRMT8; ZNF44; SRFBP1; SP1; SP2; SAFB; ZNF687; AHRR; PER3; SMARCD1; ZNF287; MDM2; SLC4A5; HIRA; NME2; ZNF443; EIF4G2; RBBP7; CPB2; RUNX3; DDX6; CYLD; DDX1; PKHD1; MAVS; ELP2; TSG101; ELAVL2; CDKN1C; AKAP8; RPS27A; CARM1; COPS5; DEK; SMARCE1; CCAR1; PREB; XRCC5; XRCC6; SRSF6; RUVBL2; EGR3; U2AF2; CSRNP3; EN1; H3F3B; ZKSCAN5; MYD88; LZTS1; CDK5RAP3; EIF4E; TAF5; ERLIN2; BARHL1; FLOT2; ASCC2; ATXN1; ATM; RET; EIF2B1; RCOR3; RCOR1; MAPK11; EIF3G; HFE; ATRX; TSC1; CSDC2; NCOA3; INO80B; HNRNPR; RPS6KB1; C1QBP; IFNB1; CFLAR; HNRNPK; HNRNPL; ZNF345; LCOR; PDCD4; SNRNP70; EIF4ENIF1; RBL2; MINA; RXRB; ZNF84; KDM2A; SNW1; SERPINF2; HIST1H1E; EP300; ADK; HIST1H1C; MYB; LRP4; LMO4; EMX1; HOXA6; CDK9; CDC42; ITCH; PHB2; NFYB; MAP2K1; ZNF18; RRP8; MYBL2; YES1; LPIN2; GCNT2; YWHAQ; CRY2; XRN1; DVL2; MED12; NARFL; CENPF; YWHAB; EPRS; JAG1; TDRD1; EYA2; NR3C2; SMARCB1; ANXA7; PKN1; HEXIM2; CD46; PRKCD; TARDBP; CASK; TP53BP1; NPM1; DAZAP1; E2F4; AARS; CFB; ZNF544; GOLGB1; BRAF; CREB3L4; EIF4A2; WDR75; WDR77; ILF2	4304	4289
