p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
0.00193102295057	0.0164582571479	GO:1903827	b	5	regulation of cellular protein localization	1499; 3326; 4670; 5295; 5598; 6934; 7430; 7532; 8877; 9368; 9530; 10808; 3688; 8165; 51024; 23189; 57506; 56910; 64114; 65018; 22902	ITGB1; HSP90AB1; SPHK1; HSPH1; BAG4; EZR; SLC9A3R1; TCF7L2; STARD7; CTNNB1; PINK1; FIS1; HNRNPM; PIK3R1; KANK1; TMBIM1; RUFY3; MAVS; YWHAG; AKAP1; MAPK7	547	546
0.0021183634258	0.0177814142105	GO:0018343	b	5	protein farnesylation	2339; 2342	FNTA; FNTB	4	4
0.00213677559911	0.0153459338482	GO:0005165	m	5	neurotrophin receptor binding	5295; 5335; 6464	PLCG1; SHC1; PIK3R1	14	14
0.00215389640083	0.0178098299412	GO:0051347	b	5	positive regulation of transferase activity	25; 1326; 1464; 1499; 1856; 2046; 3309; 3326; 3357; 5155; 5335; 5515; 5585; 5694; 5701; 5713; 6464; 6868; 7984; 9043; 10808; 51434; 65018	HSPA5; EPHA8; PSMD7; CTNNB1; PINK1; PLCG1; ADAM17; ABL1; HSP90AB1; MAP3K8; HSPH1; ARHGEF5; DVL2; HTR2B; PSMC2; PDGFB; SHC1; SPAG9; PKN1; ANAPC7; CSPG4; PPP2CA; PSMB6	626	626
0.00236491729899	0.0192671203476	GO:0051028	b	5	mRNA transport	54890; 1977; 4116; 6426; 6428; 9972; 11269; 26097; 6431	SRSF6; SRSF1; SRSF3; CHTOP; NUP153; EIF4E; DDX19B; ALKBH5; MAGOH	150	150
0.00240372405936	0.0158245167241	GO:0008135	m	5	translation factor activity, RNA binding	1938; 1974; 1977; 8666; 8667; 8891; 10767	EIF3H; EIF2B3; EIF3G; EIF4E; HBS1L; EEF2; EIF4A2	99	96
0.00271710052741	0.0216113279278	GO:0048255	b	5	mRNA stabilization	3183; 4904; 23435; 9967	HNRNPC; YBX1; THRAP3; TARDBP	31	31
0.00275057190916	0.0216113279278	GO:0051272	b	5	positive regulation of cellular component movement	324; 2041; 2241; 2651; 3309; 5074; 5155; 5295; 5335; 6868; 8877; 9043; 9530; 3688; 284076; 29085; 22902	ITGB1; PHPT1; PDGFB; TTLL6; BAG4; HSPA5; GCNT2; RUFY3; SPAG9; SPHK1; EPHA1; PLCG1; FER; PIK3R1; ADAM17; APC; PAWR	416	416
0.00276968282107	0.0216113279278	GO:1990778	b	5	protein localization to cell periphery	2319; 3875; 4905; 5295; 7430; 8548; 9368; 9530; 3688; 23759; 64114	ITGB1; FLOT2; BAG4; BLZF1; EZR; PPIL2; NSF; PIK3R1; SLC9A3R1; TMBIM1; KRT18	214	214
0.00308638156282	0.0237479914695	GO:0032956	b	5	regulation of actin cytoskeleton organization	25; 375; 2041; 2241; 2242; 5295; 7430; 7984; 9353; 9530; 23189; 27236; 29085	PHPT1; ARFIP1; BAG4; EZR; ARF1; ARHGEF5; EPHA1; FER; FES; PIK3R1; KANK1; ABL1; SLIT2	282	282
0.00321252113069	0.0183603210378	GO:0035257	m	5	nuclear hormone receptor binding	1499; 5111; 5585; 6257; 6597; 6934; 9967; 9968; 11331	PCNA; THRAP3; PKN1; TCF7L2; CTNNB1; PHB2; MED12; RXRB; SMARCA4	157	157
0.00332655278184	0.0243590439123	GO:0034614	b	5	cellular response to reactive oxygen species	25; 2241; 2983; 5598; 5660; 8877; 10808; 65018	SPHK1; HSPH1; PSAP; PINK1; FER; MAPK7; GUCY1B3; ABL1	129	129
0.00333463333699	0.0243590439123	GO:0051052	b	5	regulation of DNA metabolic process	472; 1499; 1788; 3183; 5111; 5155; 5515; 6464; 170506; 4869; 81620; 84893; 151987; 54737; 56897	PCNA; MPHOSPH8; PDGFB; DNMT3A; SHC1; PPP2CA; ATM; CDT1; FBXO18; PPP4R2; WRNIP1; CTNNB1; HNRNPC; NPM1; DHX36	353	353
0.00338129439615	0.0243590439123	GO:0048660	b	5	regulation of smooth muscle cell proliferation	1499; 2100; 4881; 5155; 6464; 6934; 51135	NPR1; PDGFB; ESR2; SHC1; TCF7L2; CTNNB1; IRAK4	102	102
0.00340607095363	0.0243590439123	GO:0031344	b	5	regulation of cell projection organization	25; 324; 375; 2241; 2242; 5337; 5868; 7430; 8877; 9353; 10084; 11178; 7504; 3688; 440730; 23189; 23242; 23329; 57554; 64786; 22902	ITGB1; XK; SPHK1; TBC1D15; RAB5A; PLD1; ARF1; LRRC7; RUFY3; PQBP1; EZR; COBL; TRIM67; FER; FES; KANK1; ABL1; APC; LZTS1; TBC1D30; SLIT2	575	573
0.00342961268079	0.0243590439123	GO:1900408	b	5	negative regulation of cellular response to oxidative stress	5598; 5660; 10808; 65018	PINK1; PSAP; MAPK7; HSPH1	33	33
0.00342961268079	0.0243590439123	GO:1902883	b	5	negative regulation of response to oxidative stress	5598; 5660; 10808; 65018	PINK1; PSAP; MAPK7; HSPH1	33	33
0.00348613690591	0.0244470866566	GO:0048625	b	5	myoblast fate commitment	2034; 6934	EPAS1; TCF7L2	5	5
0.00348613690591	0.0183603210378	GO:0004311	m	5	farnesyltranstransferase activity	1352; 2342	COX10; FNTB	5	5
0.00348613690591	0.0183603210378	GO:0005131	m	5	growth hormone receptor binding	7297; 8835	TYK2; SOCS2	5	5
0.00382934971019	0.018907414194	GO:0017069	m	5	snRNA binding	6626; 9128; 9188; 10614	DDX21; SNRPA; HEXIM1; PRPF4	34	34
0.0039560170075	0.027395417777	GO:0045786	b	5	negative regulation of cell cycle	25; 324; 472; 988; 1499; 5111; 5564; 6194; 6597; 6934; 7155; 7756; 8452; 9368; 10614; 4869; 323; 81620; 26959	PCNA; ZNF207; CDC5L; PRKAB1; TOP2B; SLC9A3R1; ATM; NPM1; TCF7L2; HBP1; CTNNB1; RPS6; CDT1; HEXIM1; APBB2; ABL1; APC; SMARCA4; CUL3	513	505
0.00419196618773	0.0360509092145	GO:0005777	c	5	peroxisome	51; 375; 5264; 51268; 373156; 50640; 51024; 57506	MAVS; PHYH; PIPOX; ARF1; ACOX1; FIS1; PNPLA8; GSTK1	134	134
0.00452729694274	0.0309644753861	GO:0034114	b	5	regulation of heterotypic cell-cell adhesion	2319; 2651; 5598	MAPK7; FLOT2; GCNT2	18	18
0.00506132476699	0.0341948039136	GO:0030038	b	5	contractile actin filament bundle assembly	2041; 5295; 7984; 8452; 9530; 3688	ITGB1; BAG4; ARHGEF5; EPHA1; PIK3R1; CUL3	83	83
0.00524118330591	0.0349615647059	GO:0051345	b	5	positive regulation of hydrolase activity	1856; 2041; 2339; 3303; 3309; 3329; 3357; 3996; 4168; 5074; 5111; 5155; 5924; 5998; 6103; 6464; 7984; 8891; 9905; 3688; 50650; 51024; 54205; 23329; 91614; 26097; 29843; 64786; 65018	ITGB1; HSPA5; MCF2; RPGR; EIF2B3; EPHA1; HSPA1A; CYCS; PINK1; SHC1; ARHGEF5; ARHGEF3; DVL2; HSPD1; RGS3; PCNA; PDGFB; CHTOP; FNTA; HTR2B; SENP1; SGSM2; PAWR; RASGRF2; LLGL1; TBC1D30; FIS1; DEPDC7; TBC1D15	916	915
0.00530103147165	0.0349615647059	GO:2000114	b	5	regulation of establishment of cell polarity	2319; 23189; 22902	RUFY3; FLOT2; KANK1	19	19
0.00570505345299	0.0369931128674	GO:0022618	b	5	ribonucleoprotein complex assembly	472; 6134; 6426; 8666; 8667; 10084; 4869; 83640; 6431; 96764	EIF3H; SRSF6; SRSF1; ATM; PQBP1; EIF3G; FAM103A1; TGS1; RPL10; NPM1	205	203
0.0057426131888	0.0369931128674	GO:0010761	b	5	fibroblast migration	2241; 9219; 9530; 7145	TNS1; FER; BAG4; MTA2	38	38
0.00592655450558	0.0377392091505	GO:0016241	b	5	regulation of macroautophagy	5868; 7879; 10558; 11178; 56893; 201475; 65018	RAB7A; RAB5A; UBQLN4; SPTLC1; PINK1; RAB12; LZTS1	113	113
0.00607339793591	0.038234800642	GO:0030521	b	5	androgen receptor signaling pathway	1499; 6597; 9967; 9968; 5245	CTNNB1; PHB; MED12; SMARCA4; THRAP3	61	61
0.00613457440589	0.0439644499089	GO:0015629	c	5	actin cytoskeleton	25; 2241; 2319; 3880; 3996; 5074; 5868; 6868; 7414; 7430; 7525; 55917; 7984; 9368; 79026; 23242; 57554	LRRC7; RAB5A; LLGL1; CTTNBP2NL; SLC9A3R1; ARHGEF5; VCL; EZR; COBL; FER; YES1; FLOT2; ADAM17; ABL1; PAWR; AHNAK; KRT19	452	451
0.00627319196784	0.0390488578673	GO:0032271	b	5	regulation of protein polymerization	25; 375; 2241; 2242; 9353; 9530; 23189; 27236; 65018	ARFIP1; BAG4; ARF1; PINK1; FER; FES; KANK1; ABL1; SLIT2	174	174
0.006357766177	0.0391355829118	GO:0031532	b	5	actin cytoskeleton reorganization	25; 2241; 2242; 6464; 7430; 29085	PHPT1; SHC1; EZR; FER; FES; ABL1	87	87
0.00650577472361	0.0396065845811	GO:1905330	b	5	regulation of morphogenesis of an epithelium	25; 1499; 1856; 5694; 5701; 5713; 8323; 9968; 11331	DVL2; FZD6; PHB2; PSMD7; CTNNB1; MED12; ABL1; PSMB6; PSMC2	175	175
0.00662461325357	0.039891692853	GO:0071363	b	5	cellular response to growth factor stimulus	25; 324; 988; 1499; 1938; 2339; 2651; 3309; 4092; 4670; 5155; 5335; 5598; 6464; 6868; 7525; 8877; 9353; 9530; 10272; 3688	ITGB1; CDC5L; FNTA; HSPA5; GCNT2; SLIT2; SMAD7; PDGFB; SPHK1; FSTL3; CTNNB1; PLCG1; BAG4; HNRNPM; YES1; ADAM17; ABL1; APC; SHC1; EEF2; MAPK7	609	608
0.00673939329324	0.0401464933812	GO:0051046	b	5	regulation of secretion	25; 375; 2241; 2242; 3357; 3996; 4881; 4905; 5127; 5868; 6934; 7430; 7879; 8877; 9367; 9368; 23435; 10626; 56244; 27236; 4691; 29085; 65018	PHPT1; SPHK1; TRIM16; PINK1; TCF7L2; ABL1; ARF1; CDK16; NSF; HTR2B; NPR1; RAB7A; RAB5A; FER; FES; BTNL2; TARDBP; RAB9A; LLGL1; EZR; ARFIP1; NCL; SLC9A3R1	691	688
0.00707427452571	0.0407696526774	GO:0036474	b	5	cell death in response to hydrogen peroxide	5660; 10808; 65018	PINK1; PSAP; HSPH1	21	21
0.00710888055451	0.0407696526774	GO:1902903	b	5	regulation of supramolecular fiber organization	25; 324; 375; 2041; 2241; 2242; 5295; 7984; 9353; 9530; 23189; 27236	ARFIP1; BAG4; ARF1; ARHGEF5; EPHA1; FER; FES; PIK3R1; KANK1; ABL1; APC; SLIT2	278	277
0.0071380625078	0.0407696526774	GO:0007197	b	5	adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway	1129; 1131	CHRM3; CHRM2	7	7
0.0071380625078	0.0326221246015	GO:0016907	m	5	G-protein coupled acetylcholine receptor activity	1129; 1131	CHRM3; CHRM2	7	7
0.00713836879008	0.0407696526774	GO:0051438	b	5	regulation of ubiquitin-protein transferase activity	25; 4092; 5694; 5701; 5713; 51434; 65018	PSMD7; SMAD7; PINK1; ABL1; PSMB6; PSMC2; ANAPC7	117	117
0.00725896914907	0.0410353970264	GO:0009792	b	5	embryo development ending in birth or egg hatching	320; 472; 1499; 1543; 1856; 2034; 3219; 3297; 3714; 3880; 5155; 5335; 6426; 8323; 8452; 9968; 10159; 3688; 79728; 23242	HSF1; CYP1A1; PDGFB; DVL2; APBA1; FZD6; EPAS1; PALB2; ATM; MED12; ATP6AP2; CTNNB1; COBL; PLCG1; HOXB9; ITGB1; JAG2; SRSF1; KRT19; CUL3	574	574
0.00740831054179	0.0414566064662	GO:0061564	b	5	axon development	25; 2046; 3798; 3996; 6277; 7155; 7414; 7430; 9353; 10939; 7504; 3688; 323; 23242; 91653; 64221; 22902	ITGB1; XK; BOC; LLGL1; KIF5A; ROBO3; EPHA8; VCL; EZR; COBL; AFG3L2; SLIT2; APBB2; ABL1; S100A6; TOP2B; RUFY3	460	460
0.00743288914971	0.0326221246015	GO:0003725	m	5	double-stranded RNA binding	3326; 3329; 3608; 170506; 9188	HSP90AB1; HSPD1; DDX21; DHX36; ILF2	64	64
0.00756637917389	0.0419177406233	GO:0022409	b	5	positive regulation of cell-cell adhesion	1326; 2319; 2651; 3329; 4092; 5074; 5295; 7525; 10272; 10808; 56244	MAP3K8; PIK3R1; GCNT2; SMAD7; FSTL3; HSPD1; FLOT2; PAWR; BTNL2; YES1; HSPH1	246	245
0.00778998791423	0.0426258586633	GO:2000027	b	5	regulation of organ morphogenesis	25; 1499; 1856; 2787; 5694; 5701; 5713; 8323; 9968; 11331; 6431	DVL2; SRSF6; FZD6; PHB2; PSMD7; CTNNB1; MED12; GNG5; ABL1; PSMB6; PSMC2	246	246
0.00784808228098	0.0426258586633	GO:0032200	b	5	telomere organization	472; 1499; 3183; 3303; 5111; 170506; 8358; 554313	PCNA; HIST1H3B; ATM; CTNNB1; HSPA1A; HNRNPC; HIST2H4B; DHX36	149	149
0.00807712694011	0.0434439643186	GO:0033189	b	5	response to vitamin A	1543; 1788; 7298	CYP1A1; DNMT3A; TYMS	22	22
0.00820570399837	0.0436877324216	GO:0050854	b	5	regulation of antigen receptor-mediated signaling pathway	5074; 7430; 56244; 29085	PHPT1; PAWR; BTNL2; EZR	42	42
0.0082911570572	0.0436877324216	GO:0042692	b	5	muscle cell differentiation	25; 1499; 2034; 2319; 3880; 5155; 6934; 7290; 8837; 9043; 10939; 7504; 3688; 91653	ITGB1; EPAS1; PDGFB; HIRA; SPAG9; XK; TCF7L2; CTNNB1; CFLAR; AFG3L2; FLOT2; ABL1; BOC; KRT19	355	354
0.00835902461496	0.0436877324216	GO:0007169	b	5	transmembrane receptor protein tyrosine kinase signaling pathway	25; 60; 1464; 1499; 2041; 2046; 2100; 2241; 2242; 4670; 5155; 5295; 5327; 5335; 6464; 6868; 7297; 7525; 7879; 8835; 9368; 23189	EPHA8; RAB7A; EPHA1; CTNNB1; PLCG1; ADAM17; ABL1; TYK2; YES1; SLC9A3R1; HNRNPM; PIK3R1; PDGFB; SHC1; PLAT; FER; FES; ESR2; CSPG4; SOCS2; KANK1; ACTB	661	661
0.0084749395087	0.0438795933441	GO:0031032	b	5	actomyosin structure organization	2041; 3880; 5295; 7984; 8452; 8837; 9530; 3688	ITGB1; BAG4; ARHGEF5; EPHA1; CFLAR; PIK3R1; KRT19; CUL3	151	151
0.00891419314172	0.04569832398	GO:1903018	b	5	regulation of glycoprotein metabolic process	1499; 5074; 5861; 6934	CTNNB1; RAB1A; PAWR; TCF7L2	43	43
0.00899118648705	0.04569832398	GO:0010717	b	5	regulation of epithelial to mesenchymal transition	1499; 2651; 4092; 5515; 6934	CTNNB1; PPP2CA; SMAD7; TCF7L2; GCNT2	67	67
0.0092000581442	0.0463348382899	GO:0010564	b	5	regulation of cell cycle process	324; 472; 1499; 1543; 5111; 5155; 5694; 5701; 5713; 6597; 6868; 7756; 8452; 11331; 4869; 81620; 83987; 51434; 55660	PCNA; CYP1A1; PDGFB; ZNF207; PHB2; NPM1; PSMD7; ATM; CDT1; PRPF40A; CTNNB1; ADAM17; PSMB6; APC; PSMC2; SMARCA4; CCDC8; ANAPC7; CUL3	557	548
0.00939811001888	0.0464870799148	GO:0007207	b	5	phospholipase C-activating G-protein coupled acetylcholine receptor signaling pathway	1129; 1131	CHRM3; CHRM2	8	8
0.00939811001888	0.0464870799148	GO:0046512	b	5	sphingosine biosynthetic process	8877; 10558	SPHK1; SPTLC1	8	8
0.00939811001888	0.0371225345746	GO:0001222	m	5	transcription corepressor binding	988; 3068	CDC5L; HDGF	8	8
0.00939811001888	0.0371225345746	GO:0008318	m	5	protein prenyltransferase activity	2339; 2342	FNTA; FNTB	8	8
0.00951157225274	0.0466319560002	GO:0031334	b	5	positive regulation of protein complex assembly	375; 1499; 2241; 2242; 5701; 7984; 6872; 9530; 27236; 65018	ARFIP1; BAG4; TAF1; ARF1; ARHGEF5; CTNNB1; FER; FES; PINK1; PSMC2	219	219
0.00966143414589	0.0469511799722	GO:0010501	b	5	RNA secondary structure unwinding	1974; 170506; 9188; 11269	DDX21; DDX19B; DHX36; EIF4A2	44	44
0.00984024134312	0.0474042930791	GO:0033209	b	5	tumor necrosis factor-mediated signaling pathway	3303; 3875; 5694; 5701; 5713; 6868; 8877; 9530	SPHK1; BAG4; PSMD7; HSPA1A; ADAM17; PSMB6; PSMC2; KRT18	155	155
